"ID","OWNERID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","LASTVIEWEDDATE","LASTREFERENCEDDATE","AGE_RANGE__C","CODELIST__C","CODE__C","CATEGORY__C","CONTENT__C","DATA_TYPE__C","DESCRIBE_FIELD__C","FILE_NAME__C","FIELD__C","FORM__C","GENDER_REQUIRED__C","GENDER__C","LONGLABEL__C","LONG_DESCRIPTION__C","NOTE__C","NUMBER__C","OBJECT__C","PAGE__C","PERCENTILE__C","QUESTION_FIELD__C","RAW_SCORE__C","SOURCE_FORM__C","SCALE_NUMBER__C","SCALE__C","SECTION__C","SIG_RANGE__C","SYMPTOM__C","T_SCORE__C","TYPE__C","VARIABLE_LABEL__C","VARIABLE_NAME__C","VARIABLE_TYPE__C","VARIABLE_VALUE__C","VARIABLE__C","WEIGHT__C","VARIABLE_NUMBER__C"
"a08i00000198uICAAY","005i0000001QIixAAG","false","DS DATA - 1534841","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","When something reminds me of what happened I get very upset, afraid, or sad.","DS_PTSD_Form_Info","","BASELINE","PTSV11","DS_PTSD_CA","false","","","","","11.0","DS_PTSD_CA_B","","","","","","","","false","","B4","","Children / Adolescents","","","","","","",""
"a08i00000198uIDAAY","005i0000001QIixAAG","false","DS DATA - 1534842","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","I have trouble feeling happiness or love.","DS_PTSD_Form_Info","","BASELINE","PTSV12","DS_PTSD_CA","false","","","","","12.0","DS_PTSD_CA_B","","","","","","","","false","","D7","","Children / Adolescents","","","","","","",""
"a08i00000198uIEAAY","005i0000001QIixAAG","false","DS DATA - 1534843","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","I try not to think about or have feelings about what happened.","DS_PTSD_Form_Info","","BASELINE","PTSV13","DS_PTSD_CA","false","","","","","13.0","DS_PTSD_CA_B","","","","","","","","false","","C1","","Children / Adolescents","","","","","","",""
"a08i00000198uIFAAY","005i0000001QIixAAG","false","DS DATA - 1534844","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","When something reminds me of what happened, I have strong feelings in my body like my heart beats fast, my head aches or my stomach aches.","DS_PTSD_Form_Info","","BASELINE","PTSV14","DS_PTSD_CA","false","","","","","14.0","DS_PTSD_CA_B","","","","","","","","false","","B5","","Children / Adolescents","","","","","","",""
"a08i00000198uIGAAY","005i0000001QIixAAG","false","DS DATA - 1534845","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","I am mad with someone for making the bad thing happen, not doing more to stop it, or to help after.","DS_PTSD_Form_Info","","BASELINE","PTSV15","DS_PTSD_CA","false","","","","","15.0","DS_PTSD_CA_B","","","","","","","","false","","D3","","Children / Adolescents","","","","","","",""
"a08i00000198uIHAAY","005i0000001QIixAAG","false","DS DATA - 1534846","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","I have thoughts like, ""I will never be able to trust other people.""","DS_PTSD_Form_Info","","BASELINE","PTSV16","DS_PTSD_CA","false","","","","","16.0","DS_PTSD_CA_B","","","","","","","","false","","D2","","Children / Adolescents","","","","","","",""
"a08i00000198uIIAAY","005i0000001QIixAAG","false","DS DATA - 1534847","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","I feel alone even when I am around other people.","DS_PTSD_Form_Info","","BASELINE","PTSV17","DS_PTSD_CA","false","","","","","17.0","DS_PTSD_CA_B","","","","","","","","false","","D6","","Children / Adolescents","","","","","","",""
"a08i00000198uIJAAY","005i0000001QIixAAG","false","DS DATA - 1534848","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","I have upsetting thoughts, pictures or sounds of what happened come into my mind when I don't want them to.","DS_PTSD_Form_Info","","BASELINE","PTSV18","DS_PTSD_CA","false","","","","","18.0","DS_PTSD_CA_B","","","","","","","","false","","B1","","Children / Adolescents","","","","","","",""
"a08i00000198uIKAAY","005i0000001QIixAAG","false","DS DATA - 1534849","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","I think that part of what happened was my fault.","DS_PTSD_Form_Info","","BASELINE","PTSV19","DS_PTSD_CA","false","","","","","19.0","DS_PTSD_CA_B","","","","","","","","false","","D3","","Children / Adolescents","","","","","","",""
"a08i00000198uILAAY","005i0000001QIixAAG","false","DS DATA - 1534850","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","I hurt myself on purpose.","DS_PTSD_Form_Info","","BASELINE","PTSV20","DS_PTSD_CA","false","","","","","20.0","DS_PTSD_CA_B","","","","","","","","false","","E2","","Children / Adolescents","","","","","","",""
"a08i00000198uIMAAY","005i0000001QIixAAG","false","DS DATA - 1534851","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","I have trouble going to sleep, wake up often, or have trouble getting back to sleep.","DS_PTSD_Form_Info","","BASELINE","PTSV21","DS_PTSD_CA","false","","","","","21.0","DS_PTSD_CA_B","","","","","","","","false","","E6","","Children / Adolescents","","","","","","",""
"a08i00000198uINAAY","005i0000001QIixAAG","false","DS DATA - 1534852","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","I feel ashamed or guilty about some part of what happened.","DS_PTSD_Form_Info","","BASELINE","PTSV22","DS_PTSD_CA","false","","","","","22.0","DS_PTSD_CA_B","","","","","","","","false","","D4","","Children / Adolescents","","","","","","",""
"a08i00000198uIOAAY","005i0000001QIixAAG","false","DS DATA - 1534853","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","I have trouble remembering important parts of what happened.","DS_PTSD_Form_Info","","BASELINE","PTSV23","DS_PTSD_CA","false","","","","","23.0","DS_PTSD_CA_B","","","","","","","","false","","D1","","Children / Adolescents","","","","","","",""
"a08i00000198uIPAAY","005i0000001QIixAAG","false","DS DATA - 1534854","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","I feel jumpy or startle easily, like when I hear a loud noise or when something surprises me.","DS_PTSD_Form_Info","","BASELINE","PTSV24","DS_PTSD_CA","false","","","","","24.0","DS_PTSD_CA_B","","","","","","","","false","","E4","","Children / Adolescents","","","","","","",""
"a08i00000198uIQAAY","005i0000001QIixAAG","false","DS DATA - 1534855","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","I feel afraid or scared.","DS_PTSD_Form_Info","","BASELINE","PTSV25","DS_PTSD_CA","false","","","","","25.0","DS_PTSD_CA_B","","","","","","","","false","","D4","","Children / Adolescents","","","","","","",""
"a08i00000198uIRAAY","005i0000001QIixAAG","false","DS DATA - 1534856","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","I do risky or unsafe things that could really hurt me or someone else.","DS_PTSD_Form_Info","","BASELINE","PTSV26","DS_PTSD_CA","false","","","","","26.0","DS_PTSD_CA_B","","","","","","","","false","","E2","","Children / Adolescents","","","","","","",""
"a08i00000198uISAAY","005i0000001QIixAAG","false","DS DATA - 1534857","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","I want to get back at someone for what happened.","DS_PTSD_Form_Info","","BASELINE","PTSV27","DS_PTSD_CA","false","","","","","27.0","DS_PTSD_CA_B","","","","","","","","false","","D4","","Children / Adolescents","","","","","","",""
"a08i00000198uITAAY","005i0000001QIixAAG","false","DS DATA - 1534858","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","I feel like I am seeing myself or what I am doing from outside my body (like watching myself in a movie).","DS_PTSD_Form_Info","","BASELINE","PTSV28","DS_PTSD_CA","false","","","","","28.0","DS_PTSD_CA_B","","","","","","","","false","","A1","","Children / Adolescents","","","","","","",""
"a08i00000198uIUAAY","005i0000001QIixAAG","false","DS DATA - 1534859","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","I feel not connected to my body, like I'm not really there inside.","DS_PTSD_Form_Info","","BASELINE","PTSV29","DS_PTSD_CA","false","","","","","29.0","DS_PTSD_CA_B","","","","","","","","false","","A1","","Children / Adolescents","","","","","","",""
"a08i00000198uIVAAY","005i0000001QIixAAG","false","DS DATA - 1534860","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","I feel like things around me look strange, different, or like I am in a fog.","DS_PTSD_Form_Info","","BASELINE","PTSV30","DS_PTSD_CA","false","","","","","30.0","DS_PTSD_CA_B","","","","","","","","false","","A2","","Children / Adolescents","","","","","","",""
"a08i00000198uIWAAY","005i0000001QIixAAG","false","DS DATA - 1534861","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","With Dissociative Symptoms (Dissociative Subtype)","DS_PTSD_Form_Info","","BASELINE","","DS_PTSD_CA","false","","","","","27.5","DS_PTSD_CA_B","","","","","","","","true","","","","Children / Adolescents","","","","","","",""
"a08i00000198uIXAAY","005i0000001QIixAAG","false","DS DATA - 1534862","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:23:13.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","","I feel like things around me are not real, like I am in a dream.","DS_PTSD_Form_Info","","BASELINE","PTSV31","DS_PTSD_CA","false","","","","","31.0","DS_PTSD_CA_B","","","","","","","","false","","A2","","Children / Adolescents","","","","","","",""
"a08i00000198uIYAAY","005i0000001QIixAAG","false","DS DATA - 1534863","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:30:43.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","","","","GT","General Trauma Information Form","DS_Form_Info","","BASELINE","","","false","","","","","","DS_GTRAUMA","DS_GTRAUMA","","","","","","","false","","","","","","","","","GT","",""
"a08i00000198uIZAAY","005i0000001QIixAAG","false","DS DATA - 1534864","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Other problems","DS_CBCL_Form_Info","CBO114S","BASELINE","","DS_CBCL_6_18","false","","","","","114.0","DS_CBCL_B","","","CBO114","","DS_CBCL_6_18","9.0","Other","false","","Other Problems","","6_18","","","","","","",""
"a08i00000198uIaAAI","005i0000001QIixAAG","false","DS DATA - 1534865","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Other problems","DS_CBCL_Form_Info","CBO115S","BASELINE","","DS_CBCL_6_18","false","","","","","115.0","DS_CBCL_B","","","CBO115","","DS_CBCL_6_18","9.0","Other","false","","Other Problems","","6_18","","","","","","",""
"a08i00000198uIbAAI","005i0000001QIixAAG","false","DS DATA - 1534866","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Clings to adults or too dependent","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","11.0","DS_CBCL_B","","","CBO11","","DS_CBCL_6_18","4.0","IV","false","","Dependent","","6_18","","","","","","",""
"a08i00000198uIcAAI","005i0000001QIixAAG","false","DS DATA - 1534867","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Fails to finish things he/she starts","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","4.0","DS_CBCL_B","","","CBO4","","DS_CBCL_6_18","6.0","VI","false","","Fails to finish","","6_18","","","","","","",""
"a08i00000198uIdAAI","005i0000001QIixAAG","false","DS DATA - 1534868","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Bowel movements outside toilet","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","6.0","DS_CBCL_B","","","CBO6","","DS_CBCL_6_18","9.0","Other","false","","BM out of toilet","","6_18","","","","","","",""
"a08i00000198uIeAAI","005i0000001QIixAAG","false","DS DATA - 1534869","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Argues a lot","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","3.0","DS_CBCL_B","","","CBO3","","DS_CBCL_6_18","8.0","VIII","false","","Argues a lot","","6_18","","","","","","",""
"a08i00000198uIfAAI","005i0000001QIixAAG","false","DS DATA - 1534870","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","There is very little he/she enjoys","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","5.0","DS_CBCL_B","","","CBO5","","DS_CBCL_6_18","2.0","II","false","","Enjoys little","","6_18","","","","","","",""
"a08i00000198uIgAAI","005i0000001QIixAAG","false","DS DATA - 1534871","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Can't get his/her mind off certain thoughts; obsessions","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","9.0","DS_CBCL_B","","","CBO9","","DS_CBCL_6_18","5.0","V","false","","Can't get mind off thoughts","","6_18","","","","","","",""
"a08i00000198uIhAAI","005i0000001QIixAAG","false","DS DATA - 1534872","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Complains of loneliness","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","12.0","DS_CBCL_B","","","CBO12","","DS_CBCL_6_18","4.0","IV","false","","Lonely","","6_18","","","","","","",""
"a08i00000198uIiAAI","005i0000001QIixAAG","false","DS DATA - 1534873","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Cries a lot","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","14.0","DS_CBCL_B","","","CBO14","","DS_CBCL_6_18","1.0","I","false","","Cries a lot","","6_18","","","","","","",""
"a08i00000198uIjAAI","005i0000001QIixAAG","false","DS DATA - 1534874","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Can't concentrate, can't pay attention for long","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","8.0","DS_CBCL_B","","","CBO8","","DS_CBCL_6_18","6.0","VI","false","","Can't concentrate","","6_18","","","","","","",""
"a08i00000198uIkAAI","005i0000001QIixAAG","false","DS DATA - 1534875","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Can't sit still, restless, or hyperactive","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","10.0","DS_CBCL_B","","","CBO10","","DS_CBCL_6_18","6.0","VI","false","","Can't sit still","","6_18","","","","","","",""
"a08i00000198uIlAAI","005i0000001QIixAAG","false","DS DATA - 1534876","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Acts too young for his/her age","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","1.0","DS_CBCL_B","","","CBO1","","DS_CBCL_6_18","6.0","VI","false","","Acts young","","6_18","","","","","","",""
"a08i00000198uImAAI","005i0000001QIixAAG","false","DS DATA - 1534877","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Drinks alcohol without parents' approval","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","2.0","DS_CBCL_B","","","CBO2","","DS_CBCL_6_18","7.0","VII","false","","Drinks alcohol","","6_18","","","","","","",""
"a08i00000198uInAAI","005i0000001QIixAAG","false","DS DATA - 1534878","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Confused or seems to be in a fog","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","13.0","DS_CBCL_B","","","CBO13","","DS_CBCL_6_18","6.0","VI","false","","Confused","","6_18","","","","","","",""
"a08i00000198uIoAAI","005i0000001QIixAAG","false","DS DATA - 1534879","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Bragging, boasting","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","7.0","DS_CBCL_B","","","CBO7","","DS_CBCL_6_18","9.0","Other","false","","Brags","","6_18","","","","","","",""
"a08i00000198uIpAAI","005i0000001QIixAAG","false","DS DATA - 1534880","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Nightmares","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","47.0","DS_CBCL_B","","","CBO47","","DS_CBCL_6_18","3.0","III","false","","Nightmares","","6_18","","","","","","",""
"a08i00000198uIqAAI","005i0000001QIixAAG","false","DS DATA - 1534881","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Plays with own sex parts too much","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","60.0","DS_CBCL_B","","","CBO60","","DS_CBCL_6_18","5.0","V","false","","Sex parts too much","","6_18","","","","","","",""
"a08i00000198uIrAAI","005i0000001QIixAAG","false","DS DATA - 1534882","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Poor school work","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","61.0","DS_CBCL_B","","","CBO61","","DS_CBCL_6_18","6.0","VI","false","","Poor schoolwork","","6_18","","","","","","",""
"a08i00000198uIsAAI","005i0000001QIixAAG","false","DS DATA - 1534883","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Poorly coordinated or clumsy","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","62.0","DS_CBCL_B","","","CBO62","","DS_CBCL_6_18","4.0","IV","false","","Clumsy","","6_18","","","","","","",""
"a08i00000198uItAAI","005i0000001QIixAAG","false","DS DATA - 1534884","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Prefers being with older kids","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","63.0","DS_CBCL_B","","","CBO63","","DS_CBCL_6_18","7.0","VII","false","","Prefers older kids","","6_18","","","","","","",""
"a08i00000198uIuAAI","005i0000001QIixAAG","false","DS DATA - 1534885","2015-03-02T18:04:49.000Z","005i0000001QIixAAG","2015-09-06T23:26:26.000Z","005i0000001QIixAAG","2015-11-24T20:05:54.000Z","","","6_18","","","","Refuses to talk","DS_CBCL_Form_Info","","BASELINE","","DS_CBCL_6_18","false","","","","","65.0","DS_CBCL_B","","","CBO65","","DS_CBCL_6_18","2.0","II","false","","Won't talk","","6_18","","","","","","",""
